iso3,indicator_code,year,value,notes
SAU,GDP_PC_USD,2012,28733.4375513452,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2013,27865.465604962,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2014,27805.4850319422,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2015,23256.1549553531,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2016,22267.7217050387,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2017,23929.2907135982,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2018,29360.0658968566,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2019,29566.7933827436,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2020,24338.8307301067,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2021,31920.7653655643,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2022,38510.2276211037,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2023,36156.8562500172,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2024,35527.786181866,World Bank WDI indicator NY.GDP.PCAP.CD
SAU,GDP_PC_USD,2025,34536.6555456551,World Bank WDI indicator NY.GDP.PCAP.CD
ARE,GDP_USD_BN,2000,104.337463730167,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2001,103.311631797329,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2002,109.816091078603,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2003,124.34647618046,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2004,147.824249957985,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2005,180.61746795423002,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2006,222.116532963026,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2007,257.916148767436,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2008,315.47461574122303,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2009,253.54735874680398,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2010,307.73634852733,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2011,368.88103396257003,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2012,392.793559050783,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2013,409.63257470271503,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2014,424.935834104193,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2015,381.973135513065,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2016,381.717208620964,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2017,403.365056078846,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2018,440.560003161236,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2019,433.926218686108,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2020,357.161776271328,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2021,422.441282436237,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2022,511.403404642173,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2023,522.622268401125,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,GDP_USD_BN,2024,552.3249190958719,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2000,9.06289893617021,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2001,8.97619680851064,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2002,9.59351063829787,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2003,11.074813829787201,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2004,13.1501595744681,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2005,15.9687234042553,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2006,18.504760638297903,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2007,21.73,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2008,25.7109042553191,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2009,22.9382180851064,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2010,26.8059840425532,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2011,29.9146808510638,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2012,31.963404255319098,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2013,33.8233244680851,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2014,34.7725265957447,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2015,32.5232978723404,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2016,33.8846808510638,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2017,37.2048138297872,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2018,39.567978723404295,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2019,40.4468085106383,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2020,35.8376329787234,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2021,40.840212765957396,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2022,46.4581914893617,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2023,46.192260638297896,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2024,47.210732712765996,World Bank WDI indicator NY.GDP.MKTP.CD
BHR,GDP_USD_BN,2025,48.9657255319149,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2000,37.718743480075105,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2001,34.8895598698326,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2002,38.1357884138276,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2003,47.874582231588,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2004,59.439090600610804,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2005,80.7986301369863,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2006,101.55733072342301,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2007,114.63404336169201,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2008,147.379737229753,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2009,105.968691905415,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2010,115.416245241742,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2011,154.039231245856,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2012,174.047662680041,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2013,174.168116534844,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2014,162.650450684725,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2015,114.58555568851101,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2016,109.406674124652,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2017,120.68753980550501,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2018,138.64631635072698,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2019,140.85639486052898,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2020,111.045470605715,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2021,148.35067148914402,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2022,183.502046693878,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2023,165.462656226772,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2024,160.903106639233,World Bank WDI indicator NY.GDP.MKTP.CD
KWT,GDP_USD_BN,2025,157.209026926418,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2000,22.2595578673602,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2001,22.205721716515,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2002,23.0655396618986,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2003,24.7336801040312,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2004,28.378933680104,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2005,35.5068920676203,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2006,42.577633289987,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2007,48.3003901170351,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2008,69.8046814044213,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2009,55.4540962288687,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2010,64.9934980494148,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2011,77.4975292587776,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2012,87.40884265279581,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2013,89.9360208062419,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2014,92.6990897269181,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2015,78.7107932379714,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2016,75.1287386215865,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2017,80.8566970091027,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2018,91.5058517555267,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2019,88.06085825747721,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2020,75.9094928478544,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2021,87.32379713914169,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2022,109.852795838752,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2023,106.17470793238,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2024,107.13719869961,World Bank WDI indicator NY.GDP.MKTP.CD
OMN,GDP_USD_BN,2025,109.60478069623,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2000,17.759890109890097,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2001,17.538461538461497,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2002,19.3637362637363,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2003,23.5337912087912,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2004,31.7340659340659,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2005,44.5304945054945,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2006,60.882142857142895,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2007,79.7118131868132,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2008,115.26978021978,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2009,97.7983516483516,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2010,125.122252747253,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2011,167.77527472527498,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2012,186.833502362637,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2013,198.72764296703298,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2014,206.224598571429,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2015,161.739955576923,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2016,151.732181868132,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2017,161.09912222527498,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2018,183.334953818681,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2019,176.371267692308,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2020,144.41136335164802,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2021,179.73200956044,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2022,235.70932571428602,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2023,213.00280934065898,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2024,216.29450549450502,World Bank WDI indicator NY.GDP.MKTP.CD
QAT,GDP_USD_BN,2025,215.559615384615,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2000,189.514933333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2001,184.1376,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2002,189.605866666667,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2003,215.807733333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2004,258.742133333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2005,328.459608764111,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2006,376.90013351134803,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2007,415.964509673115,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2008,519.7968,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2009,429.097866666667,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2010,528.207466666667,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2011,680.6608,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2012,751.921333333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2013,769.755733333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2014,787.153066666667,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2015,693.4144,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2016,689.279466666667,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2017,741.266133333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2018,886.5648,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2019,888.890133333333,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2020,767.9512,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2021,982.661066666667,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2022,1239.0752,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2023,1218.5848,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2024,1254.1408,World Bank WDI indicator NY.GDP.MKTP.CD
SAU,GDP_USD_BN,2025,1276.94293333333,World Bank WDI indicator NY.GDP.MKTP.CD
ARE,INFLATION_PCT,2008,12.2504202448139,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2009,1.5618131744907,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2010,0.877983288285867,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2011,0.87734659568512,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2012,0.662268900269009,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2013,1.1011183637571,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2014,2.34626865671643,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2015,4.06996608361593,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2016,1.61748808904198,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2017,1.96682557818842,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2018,3.06863379251997,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2019,-1.93108114782173,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2020,-2.07940317940944,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2021,0.179935336174431,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2022,5.29122604376849,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2023,1.62670837213248,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2024,1.66336510224894,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,INFLATION_PCT,2025,1.250865245598,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2000,-0.70485295309079,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2001,-1.20757180156659,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2002,-0.495540138751154,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2003,1.59362549800787,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2004,2.35294117647062,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2005,2.58620689655173,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2006,2.00746965452849,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2007,3.25666666666703,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2008,3.52600316363721,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2009,2.79551283550412,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2010,1.96188468334623,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2011,-0.40004069748808,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2012,2.75739669962979,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2013,3.30001156888442,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2014,2.64755321246189,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2015,1.84862742374977,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2016,2.78679347602044,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2017,1.38671830576406,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2018,2.08766938046978,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2019,1.00582004702137,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2020,-2.31770629331379,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2021,-0.60631938514085,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2022,3.62574104304482,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2023,0.0746206782192256,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2024,0.919635459817651,World Bank WDI indicator FP.CPI.TOTL.ZG
BHR,INFLATION_PCT,2025,-0.137708855447902,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2000,1.81294613887089,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2001,1.29999999999999,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2002,0.888450148074907,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2003,0.961350293542112,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2004,1.24856443679889,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2005,4.14297583631023,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2006,3.05701339166722,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2007,5.48494983277596,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2008,10.5827097865144,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2009,4.60959548447787,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2010,4.49640287769787,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2011,4.8394034987095,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2012,3.25514600287211,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2013,2.68229684085039,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2014,2.90892672858625,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2015,3.27170166092133,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2016,3.19839776658374,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2017,2.17183298510006,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2018,0.543133148199567,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2019,1.09184802655856,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2020,2.101729548274,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2021,3.42362947609188,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2022,3.98064961990313,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2023,3.64216403030709,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2024,2.89855072463762,World Bank WDI indicator FP.CPI.TOTL.ZG
KWT,INFLATION_PCT,2025,2.36195936682045,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2001,-0.816666666666656,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2002,-0.279578822571373,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2003,0.231328682267143,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2004,0.624969062631367,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2005,1.90983553531865,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2006,3.54498591605033,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2007,5.8304841809271,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2008,12.3754091529912,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2009,3.46881023754893,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2010,3.25657959078624,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2011,4.0421886711639,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2012,2.94773495257209,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2013,1.05354820265932,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2014,1.01401483924156,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2015,0.0652901330286599,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2016,1.10920805807027,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2017,1.58909413567799,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2018,0.889312370970404,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2019,0.490815362820671,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2020,-0.40640291946585,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2021,1.68221185876085,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2022,2.5061425061425,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2023,0.950782997762827,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2024,0.593589236248469,World Bank WDI indicator FP.CPI.TOTL.ZG
OMN,INFLATION_PCT,2025,0.967741935483928,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2000,1.65033522434232,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2001,1.47133434804683,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2002,0.239999999999952,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2003,2.26456504389469,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2004,6.79933665008279,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2005,8.81439532334683,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2006,11.8358096197431,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2007,13.7581625759964,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2008,15.0501451570333,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2009,-4.86327801622565,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2010,-2.42525675161714,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2011,1.13836623529202,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2012,2.31534853431661,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2013,3.22197756829293,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2014,3.34972085659523,World Bank WDI indicator FP.CPI.TOTL.ZG
